txn_id,user_id,amount_inr,ip_risk_score,distance_from_home_km,is_vpn,status,true_label
txn_c44f7f5e,user_5708,15040.94,81,239,False,BLOCKED,LEGITIMATE
txn_ed77e694,user_2400,40705.53,94,5249,True,BLOCKED,FRAUD
txn_734a7e8f,user_6883,32644.38,92,5124,True,BLOCKED,FRAUD
txn_6e9a11a5,user_2534,2115.83,71,491,True,BLOCKED,LEGITIMATE
txn_4728754a,user_8097,23786.58,85,1589,True,BLOCKED,FRAUD
txn_7e478abb,user_7932,28186.84,94,5884,True,BLOCKED,FRAUD
txn_0118b8cf,user_6375,20021.64,67,362,False,BLOCKED,LEGITIMATE
txn_8c60b364,user_1854,2689.49,91,7975,True,BLOCKED,FRAUD
txn_238d9bd0,user_9835,863.03,97,7974,True,BLOCKED,FRAUD
txn_375ea240,user_3433,21717.83,97,1898,True,BLOCKED,FRAUD
txn_02e0fb05,user_8721,13921.38,88,7264,True,BLOCKED,FRAUD
txn_e0e69588,user_7052,41604.52,95,2756,True,BLOCKED,FRAUD
txn_7ab51bda,user_1866,11350.4,65,56,False,BLOCKED,LEGITIMATE
txn_57863599,user_8309,34975.95,98,1002,True,BLOCKED,FRAUD
txn_79a8d327,user_1804,39551.05,85,9085,True,BLOCKED,FRAUD
txn_4291c215,user_7414,44136.52,97,9447,True,BLOCKED,FRAUD
txn_8d6bfae5,user_1713,43611.94,89,7966,True,BLOCKED,FRAUD
txn_c2bb8304,user_9547,45368.46,79,450,True,BLOCKED,LEGITIMATE
txn_ee67a02b,user_4560,37175.76,93,1980,True,BLOCKED,FRAUD
txn_7fd285f9,user_9596,36999.05,78,57,False,BLOCKED,LEGITIMATE
txn_54b5f485,user_5221,24105.55,77,468,False,BLOCKED,LEGITIMATE
txn_0fa0a506,user_3696,35030.63,98,8487,True,BLOCKED,FRAUD
txn_f996ab24,user_6316,32777.57,87,1804,True,BLOCKED,FRAUD
txn_cdf824ff,user_9624,16534.42,64,152,False,BLOCKED,LEGITIMATE
txn_d1d45769,user_5523,5054.93,94,6918,True,BLOCKED,FRAUD
txn_53df039b,user_3003,23346.37,82,182,True,BLOCKED,LEGITIMATE
txn_ffd3ecea,user_1768,17638.99,94,7029,True,BLOCKED,FRAUD
txn_e5ee7559,user_4132,47230.98,89,5622,True,BLOCKED,FRAUD
txn_fa5a3b55,user_5442,3526.42,89,5885,True,BLOCKED,FRAUD
txn_cf0cff39,user_5742,47626.43,90,4096,True,BLOCKED,FRAUD
txn_a64b0322,user_2677,47084.81,94,5604,True,BLOCKED,FRAUD
txn_c284c094,user_9156,35599.0,94,4718,True,BLOCKED,FRAUD
txn_c1ccc204,user_2978,41867.48,95,8834,True,BLOCKED,FRAUD
txn_6d0b37ca,user_6868,31208.48,99,8298,True,BLOCKED,FRAUD
txn_45ac941c,user_3198,48120.33,91,9403,True,BLOCKED,FRAUD
txn_8acc495c,user_6835,32423.02,96,9844,True,BLOCKED,FRAUD
txn_2f3bed6e,user_4428,26669.05,89,4706,True,BLOCKED,FRAUD
txn_e6300e57,user_7134,16812.7,85,3825,True,BLOCKED,FRAUD
txn_fd1668a7,user_2051,18351.28,90,5539,True,BLOCKED,FRAUD
txn_bfd371e9,user_5894,43560.36,93,4030,True,BLOCKED,FRAUD
txn_f0e219dd,user_5402,41275.14,98,6884,True,BLOCKED,FRAUD
txn_72eb166b,user_9482,17467.26,98,1273,True,BLOCKED,FRAUD
txn_d9421092,user_4769,41608.97,71,176,True,BLOCKED,LEGITIMATE
txn_561d5164,user_2184,8606.4,81,214,False,BLOCKED,LEGITIMATE
txn_f3b8394a,user_2461,12387.27,68,301,True,BLOCKED,LEGITIMATE
txn_5cdca5a8,user_9127,12977.28,98,9874,True,BLOCKED,FRAUD
txn_afdd8984,user_3475,26785.16,98,4711,True,BLOCKED,FRAUD
txn_f296ad6a,user_5328,39597.1,99,3321,True,BLOCKED,FRAUD
txn_3c62f887,user_8843,48467.1,86,9501,True,BLOCKED,FRAUD
txn_3ea21738,user_7493,48793.5,95,8315,True,BLOCKED,FRAUD
txn_c0b8cd42,user_3729,22368.92,78,366,True,BLOCKED,LEGITIMATE
txn_43070e0b,user_4624,12151.19,88,3466,True,BLOCKED,FRAUD
txn_a5e06037,user_7642,34958.27,92,8406,True,BLOCKED,FRAUD
txn_c76bb0c2,user_4145,23356.64,78,419,False,BLOCKED,LEGITIMATE
txn_4f3c69dd,user_6449,22780.41,86,2376,True,BLOCKED,FRAUD
txn_4554d548,user_6953,16971.99,89,6189,True,BLOCKED,FRAUD
txn_1aed8666,user_9336,26759.27,89,4511,True,BLOCKED,FRAUD
txn_491bc79e,user_4107,42763.0,60,171,False,BLOCKED,LEGITIMATE
txn_10741795,user_9518,49152.05,71,279,False,BLOCKED,LEGITIMATE
txn_9876b903,user_7108,16232.08,93,2182,True,BLOCKED,FRAUD
txn_f55a3881,user_5806,12619.85,76,246,False,BLOCKED,LEGITIMATE
txn_9ac6385e,user_4489,14417.51,91,8370,True,BLOCKED,FRAUD
txn_6f916fac,user_1912,20558.42,91,5639,True,BLOCKED,FRAUD
txn_86246431,user_8666,13509.48,88,3159,True,BLOCKED,FRAUD
txn_ef247039,user_9134,24531.71,99,7328,True,BLOCKED,FRAUD
txn_7ea3055b,user_5926,33893.49,73,446,True,BLOCKED,LEGITIMATE
txn_8741211c,user_3349,6868.23,89,8724,True,BLOCKED,FRAUD
txn_d7ea62d9,user_8044,28777.76,89,2788,True,BLOCKED,FRAUD
txn_a1f1ca93,user_8974,20070.04,96,6655,True,BLOCKED,FRAUD
txn_99756813,user_9423,49238.81,98,2910,True,BLOCKED,FRAUD
txn_626e626c,user_4058,18837.42,85,2434,True,BLOCKED,FRAUD
txn_e18f8f4d,user_3386,16204.71,89,6717,True,BLOCKED,FRAUD
txn_bf937e4b,user_6435,28347.76,70,484,False,BLOCKED,LEGITIMATE
txn_1ad60c71,user_4796,28445.96,87,3310,True,BLOCKED,FRAUD
txn_942b8afa,user_2300,4957.58,99,1775,True,BLOCKED,FRAUD
txn_bbff6c95,user_4605,17092.77,87,8819,True,BLOCKED,FRAUD
txn_dad9aee3,user_9979,49008.63,94,7086,True,BLOCKED,FRAUD
txn_06ad1123,user_5506,22867.35,87,8873,True,BLOCKED,FRAUD
txn_7b8ae7a4,user_3802,40961.86,68,319,False,BLOCKED,LEGITIMATE
txn_d035df4a,user_4039,45330.08,95,8104,True,BLOCKED,FRAUD
txn_565fd349,user_9245,37812.18,92,2850,True,BLOCKED,FRAUD
txn_5fad6d4a,user_8695,33022.92,96,8257,True,BLOCKED,FRAUD
txn_f643da1f,user_2493,3956.68,94,5121,True,BLOCKED,FRAUD
txn_0df216d5,user_8187,23117.45,95,1471,True,BLOCKED,FRAUD
txn_fa290c4a,user_7394,21335.13,99,7535,True,BLOCKED,FRAUD
txn_aec20ca2,user_8068,1866.48,93,1214,True,BLOCKED,FRAUD
txn_e7a26c98,user_9797,31583.99,96,5246,True,BLOCKED,FRAUD
txn_474a324d,user_1589,25917.41,88,4616,True,BLOCKED,FRAUD
txn_58250551,user_8627,17314.6,97,8404,True,BLOCKED,FRAUD
txn_daf834dd,user_4986,3052.13,99,6296,True,BLOCKED,FRAUD
txn_a2a4e94e,user_6315,46694.09,95,7419,True,BLOCKED,FRAUD
txn_92225479,user_1340,25243.14,69,349,True,BLOCKED,LEGITIMATE
txn_842cb711,user_3365,49334.66,87,1085,True,BLOCKED,FRAUD
txn_6321a483,user_8966,35667.11,85,1302,True,BLOCKED,FRAUD
txn_49d0fa45,user_7765,45558.22,85,7764,True,BLOCKED,FRAUD
txn_6dd86e92,user_7590,49233.93,99,6097,True,BLOCKED,FRAUD
txn_0af39e78,user_2687,49170.81,94,4265,True,BLOCKED,FRAUD
txn_f3f493b7,user_9703,22824.76,87,6429,True,BLOCKED,FRAUD
txn_9ac5335d,user_6799,38002.77,98,9928,True,BLOCKED,FRAUD
txn_f4dfc131,user_5623,44252.65,85,5875,True,BLOCKED,FRAUD
txn_fc5bfa0d,user_2763,32055.89,88,6292,True,BLOCKED,FRAUD
txn_42fe996d,user_5667,45181.25,66,438,False,BLOCKED,LEGITIMATE
txn_44b1450f,user_8590,10906.05,90,1901,True,BLOCKED,FRAUD
txn_a294a378,user_9284,18534.19,88,5544,True,BLOCKED,FRAUD
txn_9307340c,user_9589,24677.91,99,5960,True,BLOCKED,FRAUD
txn_53d10bec,user_3485,18839.6,96,9827,True,BLOCKED,FRAUD
txn_7de0ed40,user_7209,40590.75,69,282,True,BLOCKED,LEGITIMATE
txn_a3d6b7f3,user_8731,20588.63,73,89,True,BLOCKED,LEGITIMATE
txn_46231714,user_8504,25949.38,84,402,True,BLOCKED,LEGITIMATE
txn_ae8234a6,user_7270,14500.14,60,190,True,BLOCKED,LEGITIMATE
txn_5a7553c1,user_1075,45642.44,98,2488,True,BLOCKED,FRAUD
txn_998aaa15,user_7577,23491.65,99,8574,True,BLOCKED,FRAUD
txn_cd3062e6,user_4681,22262.62,63,347,False,BLOCKED,LEGITIMATE
txn_52fbc7f0,user_3232,1267.84,85,5327,True,BLOCKED,FRAUD
txn_aeb23416,user_7173,46991.82,75,257,True,BLOCKED,LEGITIMATE
txn_367f75c8,user_5522,40832.02,99,9452,True,BLOCKED,FRAUD
txn_3d1ab1be,user_5140,5655.96,69,248,True,BLOCKED,LEGITIMATE
txn_a986a3f8,user_6841,38267.04,64,319,False,BLOCKED,LEGITIMATE
txn_2f65e82a,user_8845,39186.85,64,273,True,BLOCKED,LEGITIMATE
txn_495e004d,user_8233,40071.3,91,3126,True,BLOCKED,FRAUD
txn_d8b11472,user_6503,37683.84,93,9877,True,BLOCKED,FRAUD
txn_55f6fdcb,user_4018,22545.43,97,2306,True,BLOCKED,FRAUD
txn_aca5317f,user_4091,10787.67,70,485,True,BLOCKED,LEGITIMATE
txn_741630de,user_2342,5769.25,96,9014,True,BLOCKED,FRAUD
txn_6dcf9e9f,user_5599,16017.77,87,4142,True,BLOCKED,FRAUD
txn_afa633d8,user_8371,17921.39,68,289,True,BLOCKED,LEGITIMATE
txn_bbcf1a09,user_4359,27781.77,91,9646,True,BLOCKED,FRAUD
txn_5cac9a55,user_6931,22674.6,98,7728,True,BLOCKED,FRAUD
txn_974ae19c,user_5928,22477.34,84,436,True,BLOCKED,LEGITIMATE
txn_020303b9,user_5820,41145.75,67,125,True,BLOCKED,LEGITIMATE
txn_9cfc9cc4,user_3695,4843.32,91,6827,True,BLOCKED,FRAUD
txn_460aea47,user_4410,17173.44,88,5547,True,BLOCKED,FRAUD
txn_b0dea219,user_3115,23895.76,90,2122,True,BLOCKED,FRAUD
txn_86b1e0df,user_2208,39470.02,72,213,False,BLOCKED,LEGITIMATE
txn_8ee4ed61,user_9121,9462.51,94,3065,True,BLOCKED,FRAUD
txn_beece5c9,user_8223,46937.1,99,5181,True,BLOCKED,FRAUD
txn_6e863b09,user_2054,26384.38,85,6701,True,BLOCKED,FRAUD
txn_b5a2f000,user_7696,3896.67,85,484,True,BLOCKED,LEGITIMATE
txn_c0b84329,user_9863,13695.57,98,1625,True,BLOCKED,FRAUD
txn_b501148f,user_7208,38353.67,98,8837,True,BLOCKED,FRAUD
txn_726047d3,user_5006,41527.65,99,2291,True,BLOCKED,FRAUD
txn_3e8b81c9,user_5561,16461.59,95,6820,True,BLOCKED,FRAUD
txn_0be4e3c2,user_5378,36742.04,97,8683,True,BLOCKED,FRAUD
txn_22a9fe31,user_8253,48603.65,89,4682,True,BLOCKED,FRAUD
txn_6851c55f,user_5651,5893.76,89,6378,True,BLOCKED,FRAUD
txn_09accf85,user_2795,36428.98,98,3681,True,BLOCKED,FRAUD
txn_5856603c,user_7676,15136.96,92,7937,True,BLOCKED,FRAUD
txn_4062dd8c,user_9246,8671.5,97,1151,True,BLOCKED,FRAUD
txn_3d5a792b,user_7206,43187.09,60,475,True,BLOCKED,LEGITIMATE
txn_8439896a,user_9304,46492.96,94,4380,True,BLOCKED,FRAUD
txn_9a46b4b8,user_3448,44722.27,85,7860,True,BLOCKED,FRAUD
txn_60294ab6,user_6013,40432.15,98,7267,True,BLOCKED,FRAUD
txn_f6684f78,user_2501,10613.49,89,5378,True,BLOCKED,FRAUD
txn_b8fd5384,user_3646,2953.21,62,231,False,BLOCKED,LEGITIMATE
txn_60cf3e74,user_3002,1760.49,85,4973,True,BLOCKED,FRAUD
txn_e800a219,user_3605,42908.4,95,2289,True,BLOCKED,FRAUD
txn_430b6a51,user_8832,48509.5,90,5791,True,BLOCKED,FRAUD
txn_323b13ea,user_1084,37620.19,99,5805,True,BLOCKED,FRAUD
txn_a6d53a2f,user_9115,42611.87,86,9365,True,BLOCKED,FRAUD
txn_bc909e16,user_3758,46780.34,80,64,False,BLOCKED,LEGITIMATE
txn_fc09dc04,user_1222,39106.72,89,7943,True,BLOCKED,FRAUD
txn_df528aa4,user_8650,19792.47,97,1587,True,BLOCKED,FRAUD
txn_cbad478c,user_6341,33520.43,92,3591,True,BLOCKED,FRAUD
txn_a046bae4,user_9675,18444.02,74,469,True,BLOCKED,LEGITIMATE
txn_e0430977,user_4311,20459.01,92,2500,True,BLOCKED,FRAUD
txn_13478128,user_2061,13006.63,75,347,True,BLOCKED,LEGITIMATE
txn_831da2d6,user_3418,43155.64,87,7090,True,BLOCKED,FRAUD
txn_32ab757b,user_7867,13884.85,98,6600,True,BLOCKED,FRAUD
txn_61007388,user_3652,25839.53,93,5214,True,BLOCKED,FRAUD
txn_86d82ce7,user_9899,46615.01,85,313,False,BLOCKED,LEGITIMATE
txn_a0b52f47,user_8530,24993.16,96,4260,True,BLOCKED,FRAUD
txn_84b34c55,user_6083,28311.84,88,2196,True,BLOCKED,FRAUD
txn_7904fbec,user_6898,16354.1,72,372,True,BLOCKED,LEGITIMATE
txn_7292851b,user_5964,41413.46,95,4765,True,BLOCKED,FRAUD
txn_30830744,user_3360,32123.83,93,8454,True,BLOCKED,FRAUD
txn_740e3314,user_3275,21064.29,83,186,True,BLOCKED,LEGITIMATE
txn_7f398043,user_1463,16498.76,89,3954,True,BLOCKED,FRAUD
txn_89d91060,user_6206,49704.45,88,9627,True,BLOCKED,FRAUD
txn_d33eda6d,user_9988,5957.2,90,3848,True,BLOCKED,FRAUD
txn_130d498a,user_1939,26611.63,63,475,True,BLOCKED,LEGITIMATE
txn_de63ea2e,user_3391,30590.73,98,1438,True,BLOCKED,FRAUD
txn_d28a58d4,user_4969,25133.37,97,5334,True,BLOCKED,FRAUD
txn_2ab4bd0b,user_3364,18961.33,90,5290,True,BLOCKED,FRAUD
txn_3e92b3f8,user_6231,48398.95,79,498,True,BLOCKED,LEGITIMATE
txn_3ca88172,user_6624,2759.48,98,5661,True,BLOCKED,FRAUD
txn_fa71960c,user_7597,5882.94,89,9566,True,BLOCKED,FRAUD
txn_e4048d25,user_5214,5785.71,84,356,False,BLOCKED,LEGITIMATE
txn_36b2a538,user_1060,13101.42,75,103,True,BLOCKED,LEGITIMATE
txn_4cb0e869,user_5930,31205.11,94,8699,True,BLOCKED,FRAUD
txn_661c058c,user_2472,29786.25,82,399,True,BLOCKED,LEGITIMATE
txn_3cc34633,user_9725,39897.66,61,97,False,BLOCKED,LEGITIMATE
txn_a4ac6ec0,user_2583,43637.91,91,7221,True,BLOCKED,FRAUD
txn_9b0822f2,user_4567,43212.85,71,184,False,BLOCKED,LEGITIMATE
txn_e354385d,user_2333,7509.59,87,3761,True,BLOCKED,FRAUD
txn_a4239903,user_4297,19117.36,64,145,False,BLOCKED,LEGITIMATE
txn_49d08cdc,user_7313,35716.46,97,7719,True,BLOCKED,FRAUD
txn_2b8c6c5b,user_7309,32262.23,70,115,True,BLOCKED,LEGITIMATE
txn_2edfad80,user_4132,23240.55,82,68,True,BLOCKED,LEGITIMATE
txn_52c904aa,user_3711,7266.97,82,477,False,BLOCKED,LEGITIMATE
txn_64918a93,user_9480,31229.61,98,3534,True,BLOCKED,FRAUD
txn_83d7df8d,user_2949,20827.95,78,439,True,BLOCKED,LEGITIMATE
txn_6e363637,user_2624,46423.58,94,6641,True,BLOCKED,FRAUD
txn_b968d5ec,user_5135,41338.45,64,242,True,BLOCKED,LEGITIMATE
txn_be4d8214,user_7899,32552.67,88,7422,True,BLOCKED,FRAUD
txn_515a9678,user_7024,3392.96,67,224,True,BLOCKED,LEGITIMATE
txn_ffb87d13,user_7429,15863.02,89,2632,True,BLOCKED,FRAUD
txn_0e1a9c76,user_6725,12242.85,98,8184,True,BLOCKED,FRAUD
txn_7c7613e6,user_9106,22894.5,60,225,True,BLOCKED,LEGITIMATE
txn_7177dca3,user_7681,10992.7,89,8961,True,BLOCKED,FRAUD
txn_ca90a63d,user_2429,11626.65,81,472,False,BLOCKED,LEGITIMATE
txn_455137ed,user_4192,25886.34,85,1289,True,BLOCKED,FRAUD
txn_896ec592,user_2300,20008.65,90,4097,True,BLOCKED,FRAUD
txn_391b477c,user_7333,27618.87,99,8702,True,BLOCKED,FRAUD
txn_d8f20c2b,user_8611,19032.73,88,9853,True,BLOCKED,FRAUD
txn_a633312f,user_6376,44670.28,69,320,False,BLOCKED,LEGITIMATE
txn_16f622c7,user_7550,26796.16,87,5468,True,BLOCKED,FRAUD
txn_2dab78c5,user_2270,11525.65,92,9101,True,BLOCKED,FRAUD
txn_a2c17685,user_2772,28948.43,90,2072,True,BLOCKED,FRAUD
txn_ba86d077,user_8357,32237.58,96,7948,True,BLOCKED,FRAUD
txn_9edaef1c,user_8607,37212.92,99,7034,True,BLOCKED,FRAUD
txn_8bb5bef1,user_8460,6480.53,81,230,True,BLOCKED,LEGITIMATE
txn_c5f14d7d,user_6182,43986.09,97,7314,True,BLOCKED,FRAUD
txn_e58b1614,user_2396,18214.96,86,8183,True,BLOCKED,FRAUD
txn_4396394c,user_3198,46944.03,98,2795,True,BLOCKED,FRAUD
txn_838d630c,user_4425,43010.95,75,207,False,BLOCKED,LEGITIMATE
txn_66903264,user_3012,43841.49,91,5588,True,BLOCKED,FRAUD
txn_1fc93a91,user_7918,8221.57,70,445,True,BLOCKED,LEGITIMATE
txn_194ebdad,user_3528,7962.91,93,8991,True,BLOCKED,FRAUD
txn_da417468,user_4486,42171.62,91,3988,True,BLOCKED,FRAUD
txn_aa1f7619,user_3556,17832.96,88,8232,True,BLOCKED,FRAUD
txn_a4f9291d,user_1996,26832.3,83,85,False,BLOCKED,LEGITIMATE
txn_66ca98a1,user_1457,16626.36,90,7004,True,BLOCKED,FRAUD
txn_53e49d9e,user_2080,10420.78,60,174,False,BLOCKED,LEGITIMATE
txn_039ddb57,user_9890,30641.86,89,2703,True,BLOCKED,FRAUD
txn_30108f36,user_7784,29469.14,85,7294,True,BLOCKED,FRAUD
txn_3f3f384c,user_6519,660.47,97,2479,True,BLOCKED,FRAUD
txn_eedc0e88,user_8082,17173.52,76,477,False,BLOCKED,LEGITIMATE
txn_ec40966e,user_4824,17862.13,95,1612,True,BLOCKED,FRAUD
txn_3e2de328,user_8346,36194.4,88,2362,True,BLOCKED,FRAUD
txn_b9d748aa,user_5479,23468.23,93,6377,True,BLOCKED,FRAUD
txn_e16d6788,user_1341,31473.93,86,9371,True,BLOCKED,FRAUD
txn_a344cd33,user_3483,49111.29,86,1788,True,BLOCKED,FRAUD
txn_5b5dbea2,user_1689,32245.01,82,204,False,BLOCKED,LEGITIMATE
txn_a9ccd934,user_8628,20657.8,80,492,False,BLOCKED,LEGITIMATE
txn_92226ff2,user_1909,11538.82,88,2078,True,BLOCKED,FRAUD
txn_9a2eef99,user_4684,5420.45,99,5483,True,BLOCKED,FRAUD
txn_753a8a4c,user_9748,10549.79,77,217,False,BLOCKED,LEGITIMATE
txn_bb3f137e,user_1791,44629.69,91,6708,True,BLOCKED,FRAUD
txn_53d07a43,user_6200,32625.98,96,6491,True,BLOCKED,FRAUD
txn_5fbd0d2b,user_2852,20647.08,92,3377,True,BLOCKED,FRAUD
txn_c96b0f3b,user_3968,12243.53,92,7380,True,BLOCKED,FRAUD
txn_563f0488,user_7500,21596.46,86,7187,True,BLOCKED,FRAUD
txn_307f7c86,user_1111,36662.09,77,467,False,BLOCKED,LEGITIMATE
txn_a6411bf2,user_6555,47028.31,90,8375,True,BLOCKED,FRAUD
txn_e6e9e672,user_6813,6455.52,98,8031,True,BLOCKED,FRAUD
txn_d2ed964b,user_1612,29784.9,98,2760,True,BLOCKED,FRAUD
txn_0d21de68,user_2116,12941.09,74,335,False,BLOCKED,LEGITIMATE
txn_50cfcff1,user_8318,21014.01,89,8691,True,BLOCKED,FRAUD
txn_a088d366,user_5795,34824.79,94,5260,True,BLOCKED,FRAUD
txn_40a3a430,user_8399,4156.83,60,280,True,BLOCKED,LEGITIMATE
txn_2519ed81,user_5891,8749.85,95,7486,True,BLOCKED,FRAUD
txn_23c0197b,user_1631,11302.13,87,7197,True,BLOCKED,FRAUD
txn_04e57e24,user_8790,19414.39,95,7948,True,BLOCKED,FRAUD
txn_54554bbb,user_5394,29062.08,90,9096,True,BLOCKED,FRAUD
txn_a7778f9d,user_6831,29680.61,98,7821,True,BLOCKED,FRAUD
txn_957e4f44,user_3375,44170.35,87,6564,True,BLOCKED,FRAUD
txn_d7909ace,user_8866,33625.44,95,1624,True,BLOCKED,FRAUD
txn_0e1afa1f,user_9228,15604.5,92,6356,True,BLOCKED,FRAUD
txn_ec677bbb,user_7459,37908.83,98,9520,True,BLOCKED,FRAUD
txn_db668a8c,user_9259,25763.77,95,8115,True,BLOCKED,FRAUD
txn_82b6d802,user_5622,16343.41,87,4659,True,BLOCKED,FRAUD
txn_2a163587,user_6750,23553.78,88,3635,True,BLOCKED,FRAUD
txn_b46f0b2d,user_1687,27416.57,91,7845,True,BLOCKED,FRAUD
txn_6d0f6633,user_1568,16132.79,92,8086,True,BLOCKED,FRAUD
txn_7a1e5a8b,user_1871,44129.45,94,9192,True,BLOCKED,FRAUD
txn_c877a112,user_9501,45097.32,96,7852,True,BLOCKED,FRAUD
txn_fcac8a48,user_4639,3574.9,99,9486,True,BLOCKED,FRAUD
txn_9f04b3cd,user_8635,14625.25,87,2737,True,BLOCKED,FRAUD
txn_240c2b1e,user_8135,22810.0,77,268,False,BLOCKED,LEGITIMATE
txn_570ef868,user_1952,31884.93,99,2944,True,BLOCKED,FRAUD
txn_31bf4c59,user_1216,31176.24,88,6959,True,BLOCKED,FRAUD
txn_df2b3e8f,user_7612,4912.05,87,2551,True,BLOCKED,FRAUD
txn_50d3e91f,user_7485,44880.03,91,8760,True,BLOCKED,FRAUD
txn_f25ffb5c,user_9375,48281.85,86,3933,True,BLOCKED,FRAUD
txn_b2e2fc5f,user_6381,35915.3,66,383,False,BLOCKED,LEGITIMATE
txn_285f5f49,user_9963,31004.55,97,1731,True,BLOCKED,FRAUD
txn_28b9f4c1,user_7405,24454.56,90,9936,True,BLOCKED,FRAUD
txn_da90e8af,user_7456,29856.81,73,127,True,BLOCKED,LEGITIMATE
txn_fba92cb5,user_9543,26345.69,81,318,True,BLOCKED,LEGITIMATE
txn_788f919f,user_7018,2042.63,95,2222,True,BLOCKED,FRAUD
txn_771aa5ba,user_2253,42159.74,98,6203,True,BLOCKED,FRAUD
txn_2ff8dc1d,user_5806,8638.72,87,5538,True,BLOCKED,FRAUD
txn_9cae03da,user_2473,39800.22,86,8571,True,BLOCKED,FRAUD
txn_575281c8,user_7485,12224.06,88,5084,True,BLOCKED,FRAUD
txn_6b9eb310,user_3017,37699.65,64,220,False,BLOCKED,LEGITIMATE
txn_e45f738c,user_2622,8294.66,71,368,False,BLOCKED,LEGITIMATE
txn_df05f25d,user_6660,30514.82,95,2124,True,BLOCKED,FRAUD
txn_d81b8458,user_1537,3723.71,89,4040,True,BLOCKED,FRAUD
txn_c97baaaa,user_6219,44716.54,74,97,True,BLOCKED,LEGITIMATE
txn_593dfbab,user_3969,22582.7,66,196,True,BLOCKED,LEGITIMATE
txn_2cb4f810,user_7917,29109.82,91,7252,True,BLOCKED,FRAUD
txn_e551e559,user_8299,40399.18,73,292,True,BLOCKED,LEGITIMATE
txn_588bcb3e,user_5427,47478.33,93,4006,True,BLOCKED,FRAUD
txn_9c9f4aa7,user_2171,37261.75,92,8582,True,BLOCKED,FRAUD
txn_ffa02bb6,user_5075,7896.45,95,4989,True,BLOCKED,FRAUD
txn_89beaa4f,user_1007,29732.21,92,3555,True,BLOCKED,FRAUD
txn_31b84ccb,user_4140,28310.85,78,372,True,BLOCKED,LEGITIMATE
txn_1cf07dd9,user_6834,39212.13,69,369,False,BLOCKED,LEGITIMATE
txn_5e101bb4,user_5478,35077.68,87,8732,True,BLOCKED,FRAUD
txn_73387e57,user_5260,10952.37,69,292,False,BLOCKED,LEGITIMATE
txn_1444f128,user_4219,9899.32,98,4301,True,BLOCKED,FRAUD
txn_971c984f,user_5330,19197.68,91,3558,True,BLOCKED,FRAUD
txn_62a726f4,user_9557,47367.31,96,1629,True,BLOCKED,FRAUD
txn_f34c8e24,user_6617,7397.1,95,6142,True,BLOCKED,FRAUD
txn_9ed585f1,user_9107,1293.16,64,468,True,BLOCKED,LEGITIMATE
txn_d95b7579,user_6373,5873.75,95,5034,True,BLOCKED,FRAUD
txn_f3ccb7fa,user_8084,44126.09,92,2031,True,BLOCKED,FRAUD
txn_e470c038,user_6836,45119.36,84,425,False,BLOCKED,LEGITIMATE
txn_f08ba545,user_8950,21506.17,71,332,False,BLOCKED,LEGITIMATE
txn_f3ca2ffb,user_7569,23708.18,62,239,False,BLOCKED,LEGITIMATE
txn_ddf9b9b3,user_6460,26191.8,88,2728,True,BLOCKED,FRAUD
txn_2405164a,user_3105,10370.3,90,2056,True,BLOCKED,FRAUD
txn_6e52b31f,user_7453,10133.99,89,4199,True,BLOCKED,FRAUD
txn_c1d6bcd0,user_1432,28855.45,60,160,True,BLOCKED,LEGITIMATE
txn_ce3dc6a1,user_2718,30301.62,88,9073,True,BLOCKED,FRAUD
txn_3ec46132,user_1988,3246.82,65,410,True,BLOCKED,LEGITIMATE
txn_8f191faa,user_3306,4792.26,93,3615,True,BLOCKED,FRAUD
txn_6d533cab,user_9805,21764.96,63,153,False,BLOCKED,LEGITIMATE
txn_099a768c,user_2278,23296.9,99,8108,True,BLOCKED,FRAUD
txn_3822b544,user_9176,39336.27,90,5741,True,BLOCKED,FRAUD
txn_4c2a20b5,user_3232,49172.0,64,185,True,BLOCKED,LEGITIMATE
txn_6f94c9ec,user_9164,16084.81,85,418,False,BLOCKED,LEGITIMATE
txn_5617e626,user_6634,35698.68,93,9863,True,BLOCKED,FRAUD
txn_5f100a80,user_3357,22300.87,94,1251,True,BLOCKED,FRAUD
txn_ed3c34db,user_3185,41233.91,67,235,False,BLOCKED,LEGITIMATE
txn_1713eae7,user_4279,18561.68,96,2414,True,BLOCKED,FRAUD
txn_14cbf32e,user_3845,49567.88,79,425,True,BLOCKED,LEGITIMATE
txn_610d700f,user_5483,37138.13,89,4758,True,BLOCKED,FRAUD
txn_3125a30e,user_6679,38750.55,61,106,True,BLOCKED,LEGITIMATE
txn_99d12e04,user_2305,4619.19,86,7368,True,BLOCKED,FRAUD
txn_35b8461b,user_5441,42373.58,86,9414,True,BLOCKED,FRAUD
txn_7afbb09f,user_2136,16732.33,98,6899,True,BLOCKED,FRAUD
txn_98fc8d41,user_7504,20270.78,62,226,True,BLOCKED,LEGITIMATE
txn_3aa45913,user_8355,37599.92,93,8198,True,BLOCKED,FRAUD
txn_f31c35d4,user_8673,3188.03,90,3876,True,BLOCKED,FRAUD
txn_def9e9ab,user_2356,28190.34,83,335,False,BLOCKED,LEGITIMATE
txn_c4aa6eb8,user_3340,31520.9,67,382,True,BLOCKED,LEGITIMATE
txn_2b2d0827,user_7662,9875.87,86,4014,True,BLOCKED,FRAUD
